atlas,source,x,y,w,h,head_x,head_y,head_w,head_h,alpha_pixels,head_pixels,changed_pixels,matched,eyes,raw_eye_holes,attack,semantic,donor,mirror,angle,head_extent,scale,preserved_effect_pixels
Knight.png,v2_visible_yellow_head_green_eye_scan,2411,2989,103,114,2418,3032,41,40,19974,1300,6126,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2616,2996,87,123,2622,3035,41,39,21359,1267,5900,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.0,0.1726,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3483,3007,62,117,3497,3039,36,41,25745,1238,5012,True,1,1,False,walk,move_03,True,11.25,38.5,0.1493,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3362,3033,115,68,3397,3046,43,42,24838,1424,5099,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1503,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2981,3033,126,78,3024,3054,43,42,24962,1304,5483,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1753,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2709,3033,96,113,2733,3062,39,38,21592,1162,5502,True,1,1,False,side_idle,move_01,False,-1.01,38.5,0.2287,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3548,3030,60,127,3558,3069,40,39,27608,1089,5191,True,2,2,False,front_idle_or_focus,move_00,False,4.98,39.5,0.2282,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1826,3029,127,110,1837,3070,42,41,21051,1355,5974,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,41.5,0.1786,261
Knight.png,v2_visible_yellow_head_green_eye_scan,2816,3033,69,128,2833,3070,41,40,22162,1284,5635,True,1,1,False,walk,move_02,True,8.45,40.5,0.1476,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3110,3059,124,78,3153,3071,43,42,25667,1283,5745,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1463,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2092,3061,94,110,2116,3089,42,41,21729,1358,5937,True,1,1,False,side_idle,move_01,False,-4.19,41.5,0.2472,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1997,3051,84,126,2005,3092,38,37,15280,1118,4800,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,37.5,0.1622,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2888,3056,146,166,2897,3094,41,39,20979,1259,6099,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,40.0,0.1721,2982
Knight.png,v2_visible_yellow_head_green_eye_scan,1221,3088,109,81,1259,3117,41,40,13062,1169,4882,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1744,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3240,3104,126,62,3286,3117,41,35,24046,1193,4777,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,38.0,0.1386,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3369,3127,129,61,3418,3138,42,40,25173,1318,5081,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1361,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2539,3122,96,119,2559,3151,44,43,23193,1496,6677,True,1,1,False,walk,move_03,True,14.45,43.5,0.2453,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2894,3060,173,162,2990,3156,41,39,24050,1259,6562,True,1,1,True,horizontal_attack,attack_01,True,0.0,40.0,0.1651,3242
Knight.png,v2_visible_yellow_head_green_eye_scan,2434,3121,101,109,2442,3160,41,40,19446,1300,5623,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3080,3143,118,81,3119,3174,41,40,23779,1288,5213,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.174,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3501,3163,111,67,3544,3174,40,39,26355,1224,4441,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1358,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3615,3166,108,62,3634,3179,30,29,25294,671,3949,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,29.5,0.1161,353
Knight.png,v2_visible_yellow_head_green_eye_scan,146,3084,231,230,242,3180,39,38,32660,1162,32660,True,1,1,False,side_idle,move_01,True,3.86,38.5,0.2287,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3734,3170,87,75,3766,3185,38,37,14884,1070,3848,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,37.5,0.1473,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2638,3150,94,113,2651,3187,40,39,22398,1231,5964,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1702,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1882,3161,83,121,1890,3201,38,37,12476,1118,4822,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,37.5,0.1622,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2735,3169,85,124,2744,3207,41,39,21008,1259,5328,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,40.0,0.1721,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3332,3192,119,68,3373,3210,40,39,25344,1225,4949,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1697,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1712,3147,116,117,1750,3214,41,40,15016,1277,6966,True,2,2,True,up_attack,attack_03,False,0.0,40.5,0.1161,833
Knight.png,v2_visible_yellow_head_green_eye_scan,2202,3205,98,117,2214,3233,40,39,19404,1240,5802,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1708,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1971,3177,114,126,2013,3241,43,42,16587,1300,5960,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.175,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3458,3230,125,67,3502,3245,43,42,25238,1410,4879,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1586,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3045,3227,125,80,3091,3248,43,41,24808,1266,5531,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.0,0.1728,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2910,3230,129,77,2959,3253,43,40,22653,1231,5274,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1805,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2303,3236,76,90,2324,3262,44,43,21849,1496,4800,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,43.5,0.1877,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3735,3252,72,93,3754,3263,33,32,17332,824,4095,True,2,2,False,front_idle_or_focus,move_00,False,13.68,32.5,0.1869,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1009,3252,129,60,1058,3264,41,40,14300,1156,5041,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1419,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1144,3248,129,64,1193,3264,41,40,15928,1156,5203,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1589,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3656,3251,72,94,3675,3265,37,36,27291,1039,4232,True,2,2,False,front_idle_or_focus,move_00,False,17.33,36.5,0.2098,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1279,3251,167,92,1306,3268,51,50,17030,1938,9427,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,50.5,0.1826,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3180,3256,122,80,3223,3284,41,40,25134,1290,4977,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1742,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2436,3247,118,97,2469,3294,41,39,19327,1257,6289,True,2,2,False,airborne_tilt,move_05,False,180.0,40.0,0.2389,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3305,3266,128,79,3352,3296,40,39,24451,1097,4963,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1703,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2557,3269,98,110,2578,3312,41,40,21322,1175,5626,True,2,2,False,airborne_tilt,move_05,False,180.0,40.5,0.2428,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3436,3300,127,61,3483,3313,40,39,24411,1082,4879,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1443,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1754,3285,89,111,1795,3324,40,39,14878,1042,5023,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1693,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2658,3296,123,90,2698,3335,42,40,21268,1331,5581,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1769,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2000,3322,97,118,2030,3340,49,48,19064,1767,6524,True,1,1,False,walk,move_02,False,-9.03,48.5,0.2483,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1873,3303,89,126,1883,3348,41,40,14450,1300,5906,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2787,3320,117,86,2825,3356,40,39,23544,1086,5937,True,2,2,False,airborne_tilt,move_05,False,180.0,39.5,0.2361,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3567,3351,120,66,3611,3365,40,39,26498,1235,5059,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1487,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2218,3332,101,117,2246,3366,44,43,23996,1496,5886,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,43.5,0.1876,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3077,3335,85,121,3096,3367,42,41,24040,1358,5751,True,1,1,False,run,move_04,True,16.74,41.5,0.1681,0
